TS;Test;Model;Target Band;Target Freq;Target mW;Target dBm;Info;mW;dBm;dif_mW;dif_dBm
1623850305000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;359,52;25,56;-240,48;-2,22
1623850306000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,31;25,54;-241,69;-2,24
1623850306000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,26;25,54;-241,74;-2,24
1623850307000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,97;25,54;-242,03;-2,24
1623850307000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,64;25,55;-241,36;-2,24
1623850307000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,38;25,54;-241,62;-2,24
1623850308000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;359,21;25,55;-240,79;-2,23
1623850308000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,5;25,54;-241,5;-2,24
1623850309000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,78;25,55;-241,22;-2,23
1623850309000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,5;25,54;-241,5;-2,24
1623850309000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,59;25,55;-241,41;-2,24
1623850310000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,83;25,55;-241,17;-2,23
1623850310000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;359,19;25,55;-240,81;-2,23
1623850311000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,19;25,54;-241,81;-2,24
1623850311000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,71;25,55;-241,29;-2,23
1623850311000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,28;25,54;-241,72;-2,24
1623850312000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,14;25,54;-241,86;-2,24
1623850312000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,54;25,55;-241,46;-2,24
1623850313000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,71;25,55;-241,29;-2,23
1623850313000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,31;25,54;-241,69;-2,24
1623850313000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,23;25,54;-241,77;-2,24
1623850314000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,21;25,54;-241,79;-2,24
1623850314000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,4;25,54;-241,6;-2,24
1623850315000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,12;25,54;-241,88;-2,24
1623850315000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,78;25,54;-242,22;-2,25
1623850315000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,85;25,54;-242,15;-2,24
1623850316000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,12;25,54;-241,88;-2,24
1623850316000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,09;25,54;-241,91;-2,24
1623850317000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,47;25,54;-241,53;-2,24
1623850317000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,93;25,55;-241,07;-2,23
1623850317000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,95;25,54;-242,05;-2,24
1623850318000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,31;25,54;-241,69;-2,24
1623850318000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,71;25,54;-242,29;-2,25
1623850319000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,78;25,54;-242,22;-2,25
1623850319000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,83;25,54;-242,17;-2,25
1623850319000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,09;25,54;-241,91;-2,24
1623850320000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,45;25,54;-241,55;-2,24
1623850320000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,07;25,54;-241,93;-2,24
1623850320000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,21;25,54;-241,79;-2,24
1623850321000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,14;25,54;-241,86;-2,24
1623850321000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,88;25,54;-242,12;-2,24
1623850322000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,76;25,54;-242,24;-2,25
1623850322000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;358,52;25,55;-241,48;-2,24
1623850322000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,81;25,54;-242,19;-2,25
1623850323000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,95;25,54;-242,05;-2,24
1623850323000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,95;25,54;-242,05;-2,24
1623850324000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;356,92;25,53;-243,08;-2,26
1623850324000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,42;25,53;-242,58;-2,25
1623850324000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,45;25,53;-242,55;-2,25
1623850325000000000;20210616_1623849663;EACHINE_TX805;A;5785;600,0;27,78;Teststand, bench band-A pwr-all;357,76;25,54;-242,24;-2,25
1623850332000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,24;25,05;-279,76;-2,73
1623850333000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,41;25,06;-279,59;-2,72
1623850333000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,96;25,05;-280,04;-2,73
1623850333000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,34;25,06;-279,66;-2,73
1623850334000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,49;25,06;-279,51;-2,72
1623850334000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,62;25,06;-279,38;-2,72
1623850335000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,53;25,06;-279,47;-2,72
1623850335000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,88;25,06;-279,12;-2,72
1623850335000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,51;25,06;-279,49;-2,72
1623850336000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,6;25,06;-279,4;-2,72
1623850336000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,79;25,06;-279,21;-2,72
1623850337000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,85;25,06;-279,15;-2,72
1623850337000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,3;25,06;-279,7;-2,73
1623850337000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,32;25,06;-279,68;-2,73
1623850338000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,58;25,06;-279,42;-2,72
1623850338000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,34;25,06;-279,66;-2,73
1623850339000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,21;25,05;-279,79;-2,73
1623850339000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,17;25,05;-279,83;-2,73
1623850339000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,45;25,06;-279,55;-2,72
1623850340000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,98;25,05;-280,02;-2,73
1623850340000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,28;25,06;-279,72;-2,73
1623850340000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,26;25,05;-279,74;-2,73
1623850341000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,11;25,05;-279,89;-2,73
1623850341000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,64;25,05;-280,36;-2,74
1623850342000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,66;25,06;-279,34;-2,72
1623850342000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,38;25,06;-279,62;-2,73
1623850342000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,38;25,06;-279,62;-2,73
1623850343000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,85;25,06;-279,15;-2,72
1623850343000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,21;25,05;-279,79;-2,73
1623850344000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,66;25,06;-279,34;-2,72
1623850344000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,26;25,05;-279,74;-2,73
1623850344000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,24;25,05;-279,76;-2,73
1623850345000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,83;25,06;-279,17;-2,72
1623850345000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,94;25,06;-279,06;-2,72
1623850346000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,28;25,06;-279,72;-2,73
1623850346000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,72;25,05;-280,28;-2,73
1623850346000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,34;25,06;-279,66;-2,73
1623850347000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,77;25,05;-280,23;-2,73
1623850347000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,43;25,06;-279,57;-2,72
1623850348000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,87;25,05;-280,13;-2,73
1623850348000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,89;25,05;-280,11;-2,73
1623850348000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,24;25,05;-279,76;-2,73
1623850349000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,13;25,05;-279,87;-2,73
1623850349000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,49;25,06;-279,51;-2,72
1623850350000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,92;25,05;-280,08;-2,73
1623850350000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,64;25,05;-280,36;-2,74
1623850350000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,13;25,05;-279,87;-2,73
1623850351000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,98;25,05;-280,02;-2,73
1623850351000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;320,28;25,06;-279,72;-2,73
1623850352000000000;20210616_1623849663;EACHINE_TX805;A;5765;600,0;27,78;Teststand, bench band-A pwr-all;319,79;25,05;-280,21;-2,73
1623850357000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;320,06;25,05;-279,94;-2,73
1623850358000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,64;25,03;-281,36;-2,75
1623850358000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,75;25,05;-280,25;-2,73
1623850358000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,62;25,05;-280,38;-2,74
1623850359000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;320,21;25,05;-279,79;-2,73
1623850359000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,77;25,05;-280,23;-2,73
1623850360000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,66;25,05;-280,34;-2,74
1623850360000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,38;25,04;-280,62;-2,74
1623850360000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,38;25,04;-280,62;-2,74
1623850361000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,72;25,05;-280,28;-2,73
1623850361000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,34;25,04;-280,66;-2,74
1623850361000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,53;25,05;-280,47;-2,74
1623850362000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,53;25,05;-280,47;-2,74
1623850362000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,43;25,04;-280,57;-2,74
1623850363000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,36;25,04;-280,64;-2,74
1623850363000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,75;25,05;-280,25;-2,73
1623850363000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,08;25,04;-280,92;-2,74
1623850364000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,08;25,04;-280,92;-2,74
1623850364000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,4;25,04;-280,6;-2,74
1623850365000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,28;25,04;-280,72;-2,74
1623850365000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,64;25,03;-281,36;-2,75
1623850365000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,43;25,03;-281,57;-2,75
1623850366000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,62;25,03;-281,38;-2,75
1623850366000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,85;25,04;-281,15;-2,75
1623850367000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,7;25,03;-281,3;-2,75
1623850367000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,81;25,04;-281,19;-2,75
1623850367000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,89;25,04;-281,11;-2,75
1623850368000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,6;25,03;-281,4;-2,75
1623850368000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,79;25,04;-281,21;-2,75
1623850369000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,15;25,04;-280,85;-2,74
1623850369000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,19;25,04;-280,81;-2,74
1623850369000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,6;25,03;-281,4;-2,75
1623850370000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,32;25,04;-280,68;-2,74
1623850370000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,23;25,04;-280,77;-2,74
1623850371000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,19;25,04;-280,81;-2,74
1623850371000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;317,96;25,02;-282,04;-2,76
1623850371000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,04;25,04;-280,96;-2,74
1623850372000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,79;25,04;-281,21;-2,75
1623850372000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,19;25,04;-280,81;-2,74
1623850373000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,77;25,03;-281,23;-2,75
1623850373000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,85;25,04;-281,15;-2,75
1623850373000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,62;25,03;-281,38;-2,75
1623850374000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,64;25,03;-281,36;-2,75
1623850374000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,94;25,04;-281,06;-2,74
1623850375000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,57;25,05;-280,43;-2,74
1623850375000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,36;25,04;-280,64;-2,74
1623850375000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,96;25,04;-281,04;-2,74
1623850376000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;319,36;25,04;-280,64;-2,74
1623850376000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,66;25,03;-281,34;-2,75
1623850376000000000;20210616_1623849663;EACHINE_TX805;A;5745;600,0;27,78;Teststand, bench band-A pwr-all;318,6;25,03;-281,4;-2,75
1623850383000000000;20210616_1623849663;EACHINE_TX805;A;5725;600,0;27,78;Teststand, bench band-A pwr-all;289,66;24,62;-310,34;-3,16
1623850383000000000;20210616_1623849663;EACHINE_TX805;A;5725;600,0;27,78;Teststand, bench band-A pwr-all;289,48;24,62;-310,52;-3,17
1623850383000000000;20210616_1623849663;EACHINE_TX805;A;5725;600,0;27,78;Teststand, bench band-A pwr-all;289,21;24,61;-310,79;-3,17
1623850384000000000;20210616_1623849663;EACHINE_TX805;A;5725;600,0;27,78;Teststand, bench band-A pwr-all;289,48;24,62;-310,52;-3,17
